Frame,Time,Tank 1 Slice 1 Min,Tank 1 Slice 1 Max,Tank 2 Slice 1 Min,Tank 2 Slice 1 Max,Tank 3 Slice 1 Min,Tank 3 Slice 1 Max,Tank 1 Slice 2 Min,Tank 1 Slice 2 Max,Tank 2 Slice 2 Min,Tank 2 Slice 2 Max,Tank 3 Slice 2 Min,Tank 3 Slice 2 Max,Tank 1 Slice 3 Min,Tank 1 Slice 3 Max,Tank 2 Slice 3 Min,Tank 2 Slice 3 Max,Tank 3 Slice 3 Min,Tank 3 Slice 3 Max,Tank 1 Slice 4 Min,Tank 1 Slice 4 Max,Tank 2 Slice 4 Min,Tank 2 Slice 4 Max,Tank 3 Slice 4 Min,Tank 3 Slice 4 Max,Tank 1 Slice 5 Min,Tank 1 Slice 5 Max,Tank 2 Slice 5 Min,Tank 2 Slice 5 Max,Tank 3 Slice 5 Min,Tank 3 Slice 5 Max,Tank 1 Slice 6 Min,Tank 1 Slice 6 Max,Tank 2 Slice 6 Min,Tank 2 Slice 6 Max,Tank 3 Slice 6 Min,Tank 3 Slice 6 Max,Tank 1 Slice 7 Min,Tank 1 Slice 7 Max,Tank 2 Slice 7 Min,Tank 2 Slice 7 Max,Tank 3 Slice 7 Min,Tank 3 Slice 7 Max
3202,0.0,-0.05470270270270124,1.3675675675675671,0,0,0,0,-0.05470270270270124,1.6957837837837835,0,0,0,0,-0.05470270270270124,1.8051891891891896,-0.051897435897435715,1.1417435897435892,0,0,-0.05470270270270124,1.969297297297297,-0.051897435897435715,1.1417435897435892,-0.055074829931971055,3.5798639455782317,-0.05470270270270124,1.0393513513513506,-0.051897435897435715,0.6746666666666661,-0.055074829931971055,3.5798639455782317,0,0,-0.051897435897435715,0.518974358974359,0,0,0,0,-0.051897435897435715,0.518974358974359,0,0
3203,0.03333333333333333,0.10940540540540608,1.42227027027027,0,0,0,0,-0.05470270270270124,1.6410810810810805,0.0,0.36328205128205177,0,0,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,0.9341538461538464,0,0,-0.05470270270270124,1.42227027027027,-0.051897435897435715,0.7784615384615393,-0.055074829931971055,2.9740408163265304,0.0,0.0,-0.051897435897435715,0.518974358974359,-0.055074829931971055,2.9740408163265304,0,0,-0.051897435897435715,0.518974358974359,0,0,0,0,-0.051897435897435715,0.518974358974359,0,0
3204,0.06666666666666667,0.05470270270270304,1.4769729729729733,0,0,0,0,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.5316756756756762,0.0,0.0,0,0,-0.05470270270270124,1.4769729729729733,0.0,0.0,1.6522448979591837,2.9189659863945576,0.0,0.0,0.0,0.0,1.1565714285714281,2.9189659863945576,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
3205,0.1,0.10940540540540608,0.8752432432432433,0,0,0,0,-0.05470270270270124,1.5316756756756762,0,0,0,0,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,0.36328205128205177,0,0,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,0.36328205128205177,1.3768707482993194,3.194340136054422,0.0,0.0,-0.051897435897435715,0.36328205128205177,1.3768707482993194,3.194340136054422,0,0,-0.051897435897435715,0.518974358974359,0,0,0,0,0.051897435897435715,0.518974358974359,0,0
3206,0.13333333333333333,0.16410810810810733,1.312864864864864,0,0,0,0,-0.05470270270270124,1.8598918918918927,0,0,0,0,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,0.36328205128205177,0,0,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,0.8822564102564108,1.3217959183673467,3.35956462585034,-0.05470270270270124,1.312864864864864,-0.051897435897435715,0.36328205128205177,1.3217959183673467,3.084190476190476,0,0,-0.051897435897435715,0.4670769230769232,0,0,0,0,-0.051897435897435715,0.518974358974359,0,0
3207,0.16666666666666666,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,0.9341538461538464,0,0,-0.05470270270270124,1.6410810810810805,-0.051897435897435715,1.193641025641025,1.3768707482993194,3.029115646258503,0.32821621621621644,1.0940540540540538,-0.051897435897435715,1.193641025641025,1.3768707482993194,3.029115646258503,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
3208,0.2,0.0,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,2.024,0.0,0.0,0,0,-0.05470270270270124,2.024,0.0,0.0,-0.055074829931971055,3.084190476190476,-0.05470270270270124,1.5863783783783794,0.0,0.0,-0.055074829931971055,3.1392653061224487,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
3209,0.23333333333333334,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.5316756756756762,0,0,0,0,-0.05470270270270124,2.078702702702703,0.0,0.0,0,0,-0.05470270270270124,2.078702702702703,0.0,0.0,1.1565714285714281,3.084190476190476,0.27351351351351344,1.5316756756756762,0.0,0.0,0.9362721088435366,3.029115646258503,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
3210,0.26666666666666666,-0.05470270270270124,1.5863783783783794,0,0,0,0,-0.05470270270270124,1.5316756756756762,0,0,0,0,-0.05470270270270124,1.42227027027027,0.0,0.0,0,0,-0.05470270270270124,1.5863783783783794,0.0,0.0,1.1565714285714281,3.084190476190476,0.27351351351351344,1.5316756756756762,0.0,0.0,0.9362721088435366,3.1392653061224487,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
3211,0.3,-0.05470270270270124,1.8051891891891896,0,0,0,0,-0.05470270270270124,1.8598918918918927,0,0,0,0,-0.05470270270270124,2.133405405405406,-0.051897435897435715,0.518974358974359,0,0,-0.05470270270270124,2.133405405405406,-0.051897435897435715,0.9341538461538464,-0.055074829931971055,3.029115646258503,-0.05470270270270124,1.5316756756756762,-0.051897435897435715,0.8822564102564108,-0.055074829931971055,3.029115646258503,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
